3,0.82,0.90,-10.24,498,16,13,57,458
3,0.82,0.86,-10.28,499,16,14,2,527
3,0.82,0.90,-10.24,501,16,14,7,598
3,0.82,1.06,-10.08,497,16,14,12,675
3,0.90,0.90,-10.16,499,16,14,16,741
3,0.90,0.98,-10.08,491,16,14,21,812
3,0.86,1.02,-10.08,501,16,14,26,881
3,0.86,1.02,-10.12,476,16,14,31,951
3,0.82,0.98,-10.12,518,16,14,35,19
3,0.82,0.90,-10.20,498,16,14,41,173
3,0.86,1.02,-10.08,523,16,14,46,243
3,0.86,1.06,-10.08,501,16,14,51,312
3,0.82,1.06,-10.08,499,16,14,56,380
3,0.78,1.02,-10.16,452,16,15,2,455
3,0.75,1.06,-10.20,523,16,15,7,523
3,0.82,0.94,-10.20,499,16,15,12,592
3,0.78,1.02,-10.24,498,16,15,16,661
3,0.90,0.98,-10.16,500,16,15,21,729
3,0.82,0.94,-10.12,500,16,15,26,797
3,0.86,0.94,-10.24,500,16,15,30,866
3,0.82,1.06,-10.12,492,16,15,35,948
3,0.86,0.94,-10.24,503,16,15,48,97
3,0.78,0.98,-10.16,499,16,15,53,177
3,0.78,0.98,-10.12,496,16,15,58,254
3,0.90,0.94,-10.12,501,16,16,3,324
3,0.82,0.94,-10.20,500,16,16,8,404
3,0.86,0.94,-10.20,500,16,16,13,480
3,0.86,0.98,-10.16,493,16,16,18,557
3,0.94,0.94,-10.16,501,16,16,23,633
3,0.90,0.98,-10.12,500,16,16,28,711
3,0.82,0.94,-10.24,500,16,16,33,787
3,0.86,0.82,-10.20,492,16,16,38,864
3,0.86,0.86,-10.24,501,16,16,44,951
3,0.86,0.94,-10.24,501,16,16,49,18
3,0.82,0.90,-10.24,500,16,16,57,155
3,0.86,1.06,-10.08,501,16,17,1,229
3,0.82,1.06,-10.08,501,16,17,6,304
3,0.82,1.06,-10.08,493,16,17,11,374
3,0.94,0.90,-10.20,501,16,17,16,451
3,0.90,0.90,-10.12,501,16,17,21,527
3,0.82,0.94,-10.16,499,16,17,26,605
3,0.94,0.94,-10.08,492,16,17,31,682
3,0.86,1.02,-10.08,501,16,17,37,757
3,0.82,0.90,-10.16,500,16,17,41,834
3,0.82,0.98,-10.24,498,16,17,46,903
3,0.86,0.98,-10.24,499,16,17,51,981
3,0.90,0.98,-10.12,501,16,17,56,64
3,0.90,0.98,-10.08,500,16,18,1,135
3,0.86,0.98,-10.12,498,16,18,6,213
3,0.86,0.94,-10.16,499,16,18,11,281
3,0.86,0.94,-10.16,501,16,18,16,352
3,0.86,0.98,-10.12,500,16,18,23,431
3,0.86,0.94,-10.20,495,16,18,28,505
3,0.82,0.94,-10.24,501,16,18,33,583
3,0.86,1.02,-10.12,501,16,18,39,658
3,0.82,0.98,-10.16,500,16,18,43,734
3,0.90,0.90,-10.16,494,16,18,49,812
3,0.90,0.94,-10.20,501,16,18,54,886
3,0.82,0.98,-10.12,500,16,18,59,971
3,0.82,0.98,-10.20,501,16,19,4,48
3,0.86,0.94,-10.16,493,16,19,9,117
3,0.82,0.94,-10.16,500,16,19,14,274
3,0.86,0.94,-10.12,502,16,19,17,425
3,0.82,1.02,-10.12,497,16,19,26,658
3,0.86,0.90,-10.24,500,16,19,30,865
3,0.86,0.86,-10.28,497,16,19,36,77
3,0.82,1.06,-10.12,461,16,19,40,197
3,0.86,0.94,-10.24,520,16,19,45,275
3,0.86,0.94,-10.20,501,16,19,55,429
3,0.86,0.94,-10.24,501,16,19,59,503
3,0.78,1.06,-10.04,500,16,20,5,580
3,0.90,0.86,-10.28,494,16,20,10,658
3,0.90,0.94,-10.20,502,16,20,15,734
3,0.82,0.98,-10.12,500,16,20,21,809
3,0.82,0.98,-10.24,499,16,20,26,878
3,0.86,0.94,-10.20,491,16,20,32,960
3,0.86,0.98,-10.12,501,16,20,37,28
3,0.82,0.98,-10.16,501,16,20,42,97
3,0.86,0.98,-10.12,494,16,20,47,165
3,0.82,0.94,-10.20,501,16,20,51,242
3,0.86,0.86,-10.20,501,16,20,56,318
3,0.86,1.02,-10.04,500,16,21,2,397
3,0.90,0.90,-10.24,495,16,21,7,477
3,0.78,0.98,-10.16,501,16,21,12,554
3,0.86,0.94,-10.24,500,16,21,16,630
3,0.90,0.98,-10.08,500,16,21,22,707
3,0.82,0.94,-10.24,495,16,21,27,783
3,0.82,0.90,-10.28,501,16,21,33,860
3,0.86,1.02,-10.08,500,16,21,38,937
3,0.82,0.98,-10.12,501,16,21,43,13
3,0.90,0.94,-10.16,496,16,21,48,100
3,0.90,0.94,-10.16,500,16,21,53,193
3,0.86,0.98,-10.20,502,16,21,59,266
3,0.82,0.94,-10.16,500,16,22,4,346
3,0.86,1.02,-10.08,499,16,22,4,414
3,0.78,0.90,-10.24,490,16,22,4,490
3,0.78,0.94,-10.24,501,16,22,4,564
3,0.82,0.94,-10.12,500,16,22,4,635
3,0.86,0.98,-10.20,497,16,22,4,713
3,0.82,0.86,-10.24,500,16,22,4,783
3,0.86,0.94,-10.24,499,16,22,4,853
3,0.90,0.90,-10.28,499,16,22,4,923
3,0.82,0.90,-10.16,500,16,22,4,991
3,0.82,0.98,-10.20,501,16,22,5,60
3,0.82,0.94,-10.24,499,16,22,5,128
3,0.82,0.94,-10.20,500,16,22,5,196
3,0.86,0.98,-10.12,499,16,22,5,268
3,0.82,0.98,-10.16,500,16,22,5,337
3,0.86,0.98,-10.08,500,16,22,5,405
3,0.82,1.02,-10.08,500,16,22,5,476
3,0.78,1.02,-10.12,499,16,22,5,545
3,0.86,0.98,-10.12,501,16,22,5,614
3,0.86,0.94,-10.12,501,16,22,5,682
3,0.82,0.94,-10.12,497,16,22,5,750
3,0.86,0.94,-10.16,496,16,22,5,820
3,0.78,0.98,-10.16,500,16,22,5,888
3,0.86,0.90,-10.20,500,16,22,5,961
3,0.86,0.90,-10.20,493,16,22,6,29
3,0.90,0.94,-10.16,500,16,22,6,98
3,0.78,0.98,-10.24,511,16,22,6,253
3,0.78,0.94,-10.20,499,16,22,6,324
3,0.82,0.94,-10.20,500,16,22,6,393
3,0.86,0.94,-10.08,500,16,22,6,469
3,0.90,0.94,-10.20,496,16,22,6,640
3,0.82,0.94,-10.12,499,16,22,6,720
3,0.86,0.98,-10.08,500,16,22,6,792
3,0.90,1.02,-10.08,496,16,22,6,857
3,0.86,1.02,-10.08,500,16,22,6,926
3,0.86,1.02,-10.12,501,16,22,6,993
3,0.86,0.98,-10.12,496,16,22,7,62
3,0.90,0.98,-10.08,500,16,22,7,130
3,0.86,1.06,-10.12,504,16,22,7,232
3,1.02,0.98,-10.12,497,16,22,7,374
3,0.82,0.94,-10.20,502,16,22,7,521
3,0.90,0.94,-10.12,501,16,22,7,599
3,0.82,0.94,-10.20,496,16,22,7,675
3,0.82,0.90,-10.24,501,16,22,7,748
3,0.82,0.94,-10.24,500,16,22,7,816
3,0.82,0.98,-10.16,497,16,22,7,884
3,0.82,0.94,-10.24,501,16,22,7,953
3,0.86,0.98,-10.12,502,16,22,8,30
3,0.78,1.14,-10.16,497,16,22,8,97
3,0.86,0.98,-10.16,494,16,22,8,177
3,0.86,0.94,-10.16,499,16,22,8,316
3,0.82,0.94,-10.24,496,16,22,8,388
3,0.86,0.98,-10.12,501,16,22,8,466
3,0.86,0.94,-10.16,496,16,22,8,544
3,0.90,0.98,-10.16,502,16,22,8,612
3,0.86,0.90,-10.04,500,16,22,8,680
3,0.86,1.06,-10.16,501,16,22,8,752
3,0.86,1.02,-10.04,500,16,22,8,830
3,0.82,0.98,-10.12,493,16,22,8,898
3,0.78,0.94,-10.20,501,16,22,8,966
3,0.86,0.98,-10.12,479,16,22,9,120
3,0.78,0.86,-10.24,517,16,22,9,196
3,0.82,0.94,-10.16,498,16,22,9,268
3,0.86,0.94,-10.12,501,16,22,9,345
