1,-6.32,-7.30,-0.75,508,16,13,56,453
1,-6.43,-7.53,-0.94,494,16,14,0,523
1,-6.79,-7.02,-0.90,501,16,14,5,591
1,-7.37,-6.43,-1.22,506,16,14,10,662
1,-6.79,-8.04,-0.55,491,16,14,15,732
1,-6.35,-7.73,-0.75,490,16,14,20,803
1,-5.73,-7.77,-0.39,486,16,14,25,874
1,-5.57,-7.77,-0.04,484,16,14,30,944
1,-4.55,-8.43,0.75,480,16,14,34,12
1,-3.73,-8.94,1.02,481,16,14,38,86
1,-2.86,-8.51,1.45,491,16,14,45,177
1,-2.79,-8.71,2.08,494,16,14,48,245
1,-1.41,-8.51,2.51,496,16,14,53,313
1,-0.86,-9.22,2.79,492,16,14,59,394
1,-0.98,-8.63,3.02,484,16,15,3,464
1,-0.67,-8.67,3.37,485,16,15,8,532
1,-0.86,-8.90,3.30,485,16,15,13,602
1,-0.55,-9.10,3.06,484,16,15,19,672
1,-0.47,-9.26,3.33,482,16,15,24,742
1,-1.14,-8.75,3.26,493,16,15,32,881
1,-1.41,-8.63,3.10,482,16,15,37,952
1,-1.41,-9.14,2.94,493,16,15,43,24
1,-1.41,-8.90,2.67,493,16,15,47,97
1,-1.73,-9.38,2.39,488,16,15,51,168
1,-1.65,-8.94,2.16,490,16,15,55,236
1,-1.84,-9.06,2.31,489,16,16,1,305
1,-2.00,-9.14,2.04,484,16,16,6,378
1,-1.96,-8.67,2.04,487,16,16,11,447
1,-2.08,-8.98,2.04,488,16,16,16,519
1,-2.04,-9.02,2.00,491,16,16,20,587
1,-2.20,-9.10,1.96,494,16,16,25,658
1,-2.12,-8.98,1.73,491,16,16,30,725
1,-2.20,-9.06,2.08,491,16,16,34,796
1,-2.16,-9.18,1.84,491,16,16,39,865
1,-2.24,-8.94,1.77,489,16,16,43,949
1,-2.24,-8.94,1.69,486,16,16,48,17
1,-2.31,-8.98,1.77,480,16,16,53,87
1,-1.96,-8.94,1.73,484,16,16,56,155
1,-2.12,-9.14,1.73,497,16,17,0,228
1,-1.92,-9.02,1.84,498,16,17,5,304
1,-2.28,-9.10,1.84,496,16,17,10,372
1,-1.96,-9.18,1.80,495,16,17,15,442
1,-2.16,-9.14,1.49,494,16,17,20,510
1,-1.92,-9.45,1.41,492,16,17,25,578
1,-2.08,-9.14,1.53,489,16,17,30,646
1,-2.20,-9.18,1.53,488,16,17,33,716
1,-2.12,-9.10,1.57,488,16,17,39,797
1,-1.92,-9.02,1.29,485,16,17,42,865
1,-1.73,-9.18,1.33,489,16,17,47,940
1,-2.20,-9.30,0.98,494,16,17,52,8
1,-2.28,-9.14,0.98,499,16,17,57,82
1,-2.98,-8.98,0.12,500,16,18,3,154
1,-3.14,-9.10,0.08,497,16,18,7,222
1,-3.45,-8.98,-0.43,498,16,18,13,291
1,-4.00,-8.83,-0.75,498,16,18,18,359
1,-4.28,-8.47,-1.37,496,16,18,22,430
1,-4.75,-8.55,-1.10,494,16,18,26,500
1,-4.71,-8.43,-1.49,493,16,18,31,579
1,-5.02,-8.20,-1.80,499,16,18,36,647
1,-5.06,-8.28,-1.80,490,16,18,41,719
1,-5.06,-8.20,-1.80,510,16,18,46,787
1,-5.22,-8.16,-1.92,507,16,18,52,865
1,-5.45,-7.96,-1.77,500,16,18,57,944
1,-5.88,-7.88,-1.49,501,16,19,2,19
1,-5.53,-7.77,-1.96,500,16,19,7,90
1,-5.57,-8.59,-1.26,492,16,19,12,273
1,-4.59,-8.12,-0.04,485,16,19,19,435
1,-3.57,-8.63,0.55,501,16,19,24,629
1,-3.41,-8.98,1.06,491,16,19,37,169
1,-3.49,-8.79,1.18,513,16,19,42,240
1,-3.26,-8.79,1.33,521,16,19,46,308
1,-3.14,-8.75,1.49,517,16,19,51,377
1,-3.10,-8.75,1.69,511,16,19,56,446
1,-2.79,-8.90,1.80,513,16,20,1,514
1,-2.75,-8.94,1.84,505,16,20,6,583
1,-2.59,-8.71,1.92,500,16,20,11,664
1,-2.51,-8.90,1.88,498,16,20,16,735
1,-2.51,-8.98,1.69,492,16,20,19,803
1,-2.63,-9.06,1.53,483,16,20,24,876
1,-2.67,-9.10,1.33,502,16,20,29,944
1,-2.75,-8.98,1.14,524,16,20,34,14
1,-2.86,-9.10,0.86,523,16,20,39,87
1,-2.98,-9.14,1.02,521,16,20,44,160
1,-2.71,-9.18,1.06,496,16,20,49,229
1,-2.55,-8.94,1.06,506,16,20,54,298
1,-2.43,-9.02,0.98,504,16,20,59,368
1,-2.35,-9.18,1.18,496,16,21,4,437
1,-2.24,-9.06,0.86,482,16,21,14,586
1,-2.47,-9.45,0.98,494,16,21,19,656
1,-2.67,-8.98,1.02,520,16,21,24,726
1,-2.35,-9.22,1.18,529,16,21,29,795
1,-2.24,-9.38,0.82,533,16,21,34,868
1,-2.75,-9.18,0.78,526,16,21,39,952
1,-2.59,-9.06,0.59,520,16,21,44,41
1,-2.47,-9.34,0.55,505,16,21,50,126
1,-2.47,-9.38,0.51,497,16,21,54,195
1,-2.39,-9.45,0.51,494,16,21,58,264
1,-2.31,-9.14,0.47,491,16,22,3,338
1,-2.47,-9.22,0.20,482,16,22,4,406
1,-2.20,-9.38,0.04,539,16,22,4,483
1,-2.43,-9.61,0.20,538,16,22,4,552
1,-2.47,-9.34,0.43,526,16,22,4,624
1,-2.59,-9.22,0.31,522,16,22,4,704
1,-2.16,-8.94,0.39,516,16,22,4,797
1,-2.31,-9.41,0.27,500,16,22,4,871
1,-2.63,-9.02,0.31,497,16,22,4,940
1,-1.61,-9.77,0.20,490,16,22,5,8
1,-2.08,-9.22,0.67,493,16,22,5,76
1,-2.20,-9.10,0.94,489,16,22,5,145
1,-2.08,-9.77,0.35,510,16,22,5,214
1,-2.35,-8.71,0.78,535,16,22,5,288
1,-2.39,-9.61,0.67,532,16,22,5,357
1,-2.00,-9.49,0.82,513,16,22,5,434
1,-2.55,-9.34,0.43,517,16,22,5,503
1,-2.82,-9.06,0.78,508,16,22,5,573
1,-2.86,-9.26,0.94,496,16,22,5,643
1,-3.53,-8.94,0.78,502,16,22,5,711
1,-4.55,-8.08,1.57,490,16,22,5,886
1,-4.94,-7.77,2.08,498,16,22,5,957
